mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_3029,N#CC#CC1CO1,16.52703,1.03901,1.03256,4.5482,62.46,-0.2879,-0.0606,0.2274,1036.4911,0.066378,-322.130736,-322.124301,-322.123357,-322.1615,21.695,-1096.645396,-1101.496041,-1106.82924,-1031.439681
gdb_3030,C#CCCC1CC1,10.0161,1.08177,1.04989,0.8334,70.36,-0.256,0.0595,0.3155,1120.0654,0.147281,-272.539126,-272.53132,-272.530376,-272.57135,28.521,-1637.165961,-1647.377415,-1656.861586,-1526.642173
gdb_3031,C#CCCC1CO1,10.98443,1.10748,1.07652,1.7247,63.27,-0.2609,0.0557,0.3165,1061.672,0.123299,-308.461475,-308.453901,-308.452956,-308.49365,26.76,-1452.106027,-1460.68533,-1468.982881,-1354.666429
gdb_3032,C#CCCN1CC1,10.5165,1.14027,1.10433,1.2041,67.34,-0.2382,0.0571,0.2953,1058.3143,0.135577,-288.572843,-288.565246,-288.564302,-288.604811,27.406,-1509.719511,-1519.172934,-1528.064109,-1405.412455
gdb_3033,C#CCOC1CC1,5.36104,1.78885,1.43825,0.9912,62.25,-0.2497,0.0331,0.2828,840.6233,0.123115,-308.449457,-308.44201,-308.441066,-308.481426,26.902,-1444.564624,-1453.22362,-1461.521799,-1346.995759
gdb_3034,C1CC1CCC#N,10.10145,1.08555,1.05366,4.2133,65.34,-0.2929,0.0386,0.3316,1090.2489,0.137117,-288.648179,-288.640754,-288.639809,-288.680231,26.378,-1556.993529,-1566.554883,-1575.445431,-1452.739183
gdb_3035,N#CCCC1CN1,10.59289,1.0954,1.06573,2.9672,61.77,-0.2587,0.0331,0.2918,1059.6836,0.125976,-304.687053,-304.679807,-304.678863,-304.718938,25.36,-1432.783142,-1441.567641,-1449.86582,-1334.801377
gdb_3036,N#CCCC1CO1,11.03931,1.1156,1.08409,4.048,58.28,-0.2835,0.0344,0.3179,1029.4733,0.113107,-324.569867,-324.562673,-324.561729,-324.601867,24.628,-1371.518811,-1379.447387,-1387.15257,-1280.346773
gdb_3037,C1CN1CCC#N,10.6876,1.14092,1.10543,4.0252,62.41,-0.2529,0.0357,0.2886,1031.5211,0.125349,-304.681399,-304.674166,-304.673222,-304.713225,25.306,-1429.235206,-1438.027862,-1446.326041,-1331.216418
gdb_3038,C1CC1NCC#N,10.31662,1.15692,1.11966,4.2414,62.18,-0.2382,0.024,0.2622,1026.7322,0.125443,-304.679494,-304.672165,-304.671221,-304.711474,25.874,-1428.039802,-1436.772217,-1445.070396,-1330.11765
gdb_3039,C1CC1OCC#N,5.39682,1.82938,1.46949,3.1261,57.57,-0.2705,0.0117,0.2822,808.4726,0.112811,-324.556404,-324.549316,-324.548372,-324.58816,24.866,-1363.070657,-1371.065749,-1378.770932,-1271.745507
gdb_3040,C1CC1C#CC=O,13.13254,1.0031,1.0008,4.5074,68.89,-0.2592,-0.0553,0.2039,1125.1661,0.10068,-307.283919,-307.276675,-307.27573,-307.316063,24.452,-1341.030659,-1348.039934,-1355.151494,-1256.94257
gdb_3041,O=CC#CC1CN1,13.85763,1.00902,1.00519,3.2824,65.65,-0.2613,-0.067,0.1943,1096.4309,0.089463,-323.32069,-323.313593,-323.312649,-323.352735,23.457,-1215.500621,-1221.71296,-1228.232151,-1137.727783
gdb_3042,O=CC#CC1CO1,14.6654,1.00395,0.99531,2.8374,60.29,-0.2735,-0.0725,0.201,1086.4849,0.076472,-343.197784,-343.190762,-343.189818,-343.229868,22.741,-1150.646938,-1156.017788,-1161.943983,-1079.636137
gdb_3043,N=COCC1CN1,11.56642,1.13591,1.08002,4.3285,60.99,-0.255,0.0206,0.2756,1056.1942,0.125215,-341.794931,-341.787459,-341.786515,-341.828061,25.286,-1363.801705,-1372.443759,-1380.741938,-1266.345165
gdb_3044,N=COCC1CO1,6.96165,1.50077,1.31464,3.9173,56.06,-0.2595,0.0234,0.2829,884.4108,0.112774,-361.677841,-361.670668,-361.669724,-361.709863,24.483,-1302.597615,-1310.538741,-1318.243924,-1211.183359
gdb_3045,C1CC1CCC=O,10.27432,1.01827,0.99298,2.8081,65.69,-0.2475,-0.019,0.2284,1157.9233,0.147134,-309.71657,-309.708733,-309.707789,-309.749615,27.302,-1611.837815,-1622.029189,-1631.51336,-1501.573189
gdb_3046,O=CCCC1CO1,11.1664,1.04416,1.02089,2.7579,58.69,-0.2522,-0.0231,0.2291,1095.2583,0.12322,-345.638912,-345.631336,-345.630392,-345.671797,25.526,-1426.773488,-1435.350909,-1443.649088,-1329.523399
gdb_3047,C1CN1CCC=O,9.66576,1.09427,1.0592,2.5077,62.68,-0.2437,-0.0229,0.2208,1084.5762,0.135361,-325.749687,-325.742048,-325.741104,-325.782527,26.24,-1484.014859,-1493.4413,-1502.332475,-1379.998968
gdb_3048,C1CC1OCC=O,10.83209,1.1221,1.08498,2.7776,58.49,-0.2564,-0.0281,0.2283,1053.735,0.122454,-345.630398,-345.622739,-345.621795,-345.663361,26.008,-1421.430877,-1429.956214,-1438.254393,-1324.229733
gdb_3049,C1CC1CNC=O,8.77999,1.21604,1.13227,3.7887,62.81,-0.2472,0.0338,0.281,1026.5195,0.137255,-325.789564,-325.782058,-325.781114,-325.822285,26.35,-1509.038036,-1518.547935,-1527.43911,-1404.94747
gdb_3050,O=CNCC1CN1,9.33958,1.21896,1.13668,2.6756,59.32,-0.251,0.0266,0.2776,1000.962,0.126098,-341.828533,-341.821205,-341.820261,-341.861001,25.336,-1384.887263,-1393.619678,-1401.917857,-1287.015311
gdb_3051,O=CNCC1CO1,9.34623,1.25717,1.1802,2.4315,55.7,-0.2553,0.0268,0.2822,960.07,0.1133,-361.711854,-361.704617,-361.703673,-361.744375,24.551,-1323.941079,-1331.842044,-1339.547227,-1232.839949
gdb_3052,C1CC1COC=O,7.3142,1.34198,1.22071,4.173,58.5,-0.2751,0.0098,0.285,953.5294,0.124445,-345.660642,-345.653359,-345.652414,-345.692918,25.215,-1440.409259,-1449.17054,-1457.468091,-1342.777016
gdb_3053,O=COCC1CN1,10.35111,1.17363,1.12739,4.49,56.09,-0.2613,0.0041,0.2654,1003.5229,0.113143,-361.698635,-361.691457,-361.690513,-361.731108,24.221,-1315.646037,-1323.584026,-1331.289209,-1224.514788
gdb_3054,O=COCC1CO1,7.18579,1.47573,1.30819,5.013,51.44,-0.2756,0.0055,0.281,869.569,0.100407,-381.580932,-381.57388,-381.572936,-381.613012,23.526,-1254.057284,-1261.185786,-1268.297973,-1169.416987
gdb_3055,CC#CCC1CC1,8.66109,1.07618,1.0068,0.1749,72.82,-0.24,0.0622,0.3022,1186.746,0.1472,-272.549011,-272.540693,-272.539748,-272.583123,28.652,-1643.368887,-1653.259057,-1662.7426,-1534.029837
gdb_3056,CC#CCC1CN1,8.85063,1.09953,1.02621,1.5139,69.35,-0.2416,0.053,0.2947,1148.8185,0.136067,-288.588657,-288.580524,-288.57958,-288.622553,27.618,-1519.642938,-1528.760016,-1537.651191,-1416.545719
gdb_3057,CC#CCC1CO1,9.35639,1.09174,1.02314,1.6154,65.95,-0.2447,0.056,0.3007,1137.7367,0.123188,-308.470648,-308.462581,-308.461637,-308.504711,26.91,-1457.862167,-1466.132108,-1474.430287,-1361.607306
gdb_3058,CC#CCN1CC1,5.8671,1.42581,1.28025,1.7018,68.66,-0.2328,0.0459,0.2787,972.959,0.135635,-288.581144,-288.573069,-288.572125,-288.615229,27.539,-1514.928463,-1524.081937,-1532.973112,-1411.949843
gdb_3059,CN=COC1CC1,10.54475,1.16543,1.10973,2.8404,65.74,-0.2461,0.0253,0.2714,1080.8004,0.135256,-325.752207,-325.744458,-325.743513,-325.7847,27.016,-1485.596182,-1494.953596,-1503.844144,-1381.362545
gdb_3060,CCC#CC1CC1,8.3291,1.04438,0.99503,0.1881,74.89,-0.2264,0.0559,0.2823,1217.8093,0.147771,-272.55058,-272.542466,-272.541522,-272.584403,28.446,-1644.353449,-1654.37163,-1663.855801,-1534.833048
gdb_3061,CCC#CC1CN1,10.21097,1.001,0.97355,1.9313,71.59,-0.2284,0.0381,0.2665,1218.5007,0.136611,-288.589622,-288.58162,-288.580676,-288.624359,27.43,-1520.248484,-1529.447766,-1538.338941,-1417.679
gdb_3062,CCC#CC1CO1,11.12109,0.98167,0.96411,2.098,67.62,-0.2459,0.0276,0.2735,1214.2296,0.123638,-308.468418,-308.460507,-308.459562,-308.503255,26.693,-1456.462822,-1464.830654,-1473.128206,-1360.693653
gdb_3063,C1CC1C#CCO,9.34082,1.02159,0.97911,1.2051,68.15,-0.2372,0.0336,0.2708,1179.1573,0.124055,-308.465594,-308.457674,-308.456729,-308.498872,27.208,-1454.690736,-1463.052921,-1471.350473,-1357.943281
gdb_3064,OCC#CC1CN1,9.13737,1.03854,0.99529,1.087,64.08,-0.2401,0.0181,0.2581,1138.0402,0.113277,-324.507184,-324.499522,-324.498578,-324.540168,26.052,-1332.184664,-1339.819566,-1347.524749,-1241.630095
gdb_3065,OCC#CC1CO1,11.23627,0.99185,0.96182,1.4234,60.21,-0.2586,0.0101,0.2687,1153.0705,0.100258,-344.385642,-344.378053,-344.377109,-344.41872,25.335,-1268.186904,-1274.979061,-1282.091248,-1184.428885
gdb_3066,COC=NC1CC1,12.55772,1.05151,1.04482,2.7958,68.37,-0.228,0.0232,0.2512,1146.2956,0.135415,-325.753541,-325.745664,-325.744719,-325.786356,27.069,-1486.433279,-1495.710372,-1504.60092,-1382.401699
gdb_3067,CCCCC1CC1,8.78822,0.9599,0.92286,0.0991,75.32,-0.27,0.0935,0.3635,1327.6142,0.194549,-274.982287,-274.973701,-274.972757,-275.015656,31.089,-1914.568237,-1927.844445,-1939.7006,-1778.021024
gdb_3068,CCCCC1CO1,9.22174,0.98589,0.94687,1.7189,68.41,-0.2619,0.0928,0.3547,1262.5809,0.170556,-310.905322,-310.896963,-310.896019,-310.93867,29.355,-1729.938774,-1741.579693,-1752.249857,-1606.493321
gdb_3069,CCCCN1CC1,9.27497,1.00704,0.96636,1.0427,72.4,-0.2293,0.0912,0.3205,1260.8928,0.182828,-291.01602,-291.007622,-291.006678,-291.049188,30.002,-1787.131827,-1799.636826,-1810.899985,-1656.835858
gdb_3070,CCCOC1CC1,9.37758,1.06516,1.02483,0.9425,68.81,-0.2419,0.0937,0.3356,1199.4664,0.170301,-310.899612,-310.891252,-310.890308,-310.932864,29.632,-1726.355698,-1737.99599,-1748.666153,-1602.850004
gdb_3071,CCOCC1CC1,8.95943,1.08017,1.02678,0.8347,69.17,-0.2477,0.0925,0.3402,1192.5602,0.17062,-310.900102,-310.891764,-310.890819,-310.93337,29.383,-1726.663177,-1738.317274,-1748.98681,-1603.167523
gdb_3072,CCOCC1CN1,9.21543,1.09714,1.04303,2.4705,65.76,-0.2439,0.0789,0.3228,1156.9204,0.159407,-326.939536,-326.931354,-326.93041,-326.972738,28.378,-1602.804196,-1613.667004,-1623.744171,-1485.6445
gdb_3073,CCOCC1CO1,9.90457,1.07794,1.03206,2.38,62.22,-0.2558,0.085,0.3407,1152.4958,0.146546,-346.820834,-346.812737,-346.811792,-346.853967,27.672,-1540.588561,-1550.616155,-1560.099698,-1430.123131
gdb_3074,COCCC1CC1,9.5789,1.015,0.97607,1.0314,68.72,-0.2497,0.0927,0.3424,1230.2077,0.170876,-310.895183,-310.886862,-310.885917,-310.928318,29.269,-1723.57646,-1735.241225,-1745.910761,-1599.997348
gdb_3075,COCCC1CO1,10.2139,1.04009,0.99956,1.1693,61.81,-0.2541,0.092,0.3461,1168.8541,0.146851,-346.817778,-346.809677,-346.808733,-346.850884,27.554,-1538.670893,-1548.695977,-1558.180148,-1428.188521
gdb_3076,COCCN1CC1,10.19351,1.06355,1.02267,0.8903,65.71,-0.2335,0.0906,0.3241,1167.7837,0.159106,-326.92799,-326.919817,-326.918873,-326.961037,28.225,-1595.558977,-1606.427433,-1616.5046,-1478.302017
gdb_3077,C1CC1CCCO,9.23702,0.96152,0.92435,1.311,68.07,-0.2614,0.0809,0.3423,1262.8933,0.171138,-310.902197,-310.89382,-310.892876,-310.935409,29.819,-1727.977808,-1739.607433,-1750.277596,-1604.447014
gdb_3078,OCCCC1CO1,9.78597,0.98531,0.94741,2.7663,61.17,-0.2636,0.0781,0.3417,1200.1671,0.147127,-346.824942,-346.816785,-346.815841,-346.858128,28.091,-1543.166368,-1553.156311,-1562.640482,-1432.734196
gdb_3079,C1CN1CCCO,9.73433,1.01065,0.96884,2.1266,65.16,-0.2311,0.0791,0.3102,1196.3784,0.159372,-326.93544,-326.927237,-326.926293,-326.968496,28.743,-1600.233919,-1611.083549,-1621.160716,-1482.982607
gdb_3080,C1CC1OCCO,6.31557,1.34826,1.27793,2.0862,61.2,-0.2549,0.0864,0.3413,978.7322,0.147517,-346.822341,-346.814544,-346.8136,-346.855126,27.846,-1541.534217,-1551.750063,-1561.234234,-1430.850414
gdb_3081,CC1C(C#C)N1C,3.61776,2.31558,1.94432,1.1162,67.24,-0.2214,0.0357,0.2571,748.1061,0.134592,-288.576123,-288.568173,-288.567229,-288.607726,28.931,-1511.77774,-1521.009652,-1529.900827,-1407.241643
gdb_3082,CC1C(C#N)N1C,3.6091,2.38157,1.9837,3.1103,61.92,-0.247,0.0144,0.2614,721.2184,0.124357,-304.683134,-304.675564,-304.674619,-304.714533,26.813,-1430.323934,-1438.90512,-1447.202671,-1332.0372
gdb_3083,CC1C(C)C1C#C,3.37741,2.26971,1.87259,0.8589,70.45,-0.2372,0.0506,0.2879,784.1515,0.146441,-272.545389,-272.537241,-272.536297,-272.57725,29.875,-1641.09605,-1651.092896,-1660.577067,-1530.344476
gdb_3084,CC1C(C)C1C#N,3.38022,2.32761,1.90826,4.1687,65.07,-0.2805,0.0318,0.3122,757.0309,0.136342,-288.654312,-288.646579,-288.645635,-288.685936,27.653,-1560.842041,-1570.210123,-1579.101298,-1456.319122
gdb_3085,CC1C(O)C1C#C,3.60739,2.33779,1.98415,1.0958,63.3,-0.247,0.038,0.285,724.9841,0.122715,-308.469258,-308.46136,-308.460415,-308.500958,28.552,-1456.989929,-1465.365919,-1473.663471,-1359.252265
gdb_3086,CC1C(O)C1C#N,3.64186,2.3425,1.98077,3.8663,58.24,-0.2728,0.0259,0.2988,708.0735,0.112695,-324.576679,-324.569261,-324.568317,-324.608009,26.332,-1375.793402,-1383.581416,-1391.286599,-1284.200934
gdb_3087,NC1C(N)C1C#N,3.71811,2.33391,1.99658,4.0978,58.47,-0.2312,0.0328,0.2639,700.5834,0.114855,-320.742924,-320.73563,-320.734686,-320.774012,26.523,-1319.238526,-1327.103724,-1334.808907,-1227.13401
gdb_3088,NC1C(O)C1C#N,3.78743,2.36041,2.03998,3.0844,54.86,-0.24,0.0219,0.2619,677.6644,0.101905,-340.620625,-340.613407,-340.612462,-340.6517,25.865,-1254.765741,-1261.790077,-1268.901637,-1169.390632
gdb_3089,OC1C(O)C1C#C,3.92202,2.33987,2.07998,1.7487,56.18,-0.2365,0.0341,0.2706,674.0367,0.09979,-344.391557,-344.384423,-344.383479,-344.42234,26.53,-1271.89862,-1278.976294,-1286.088481,-1186.700468
gdb_3090,OC1C(O)C1C#N,3.93168,2.37089,2.08709,3.9556,51.05,-0.2633,0.0164,0.2797,654.7,0.089338,-360.498298,-360.491421,-360.490477,-360.529072,24.63,-1190.275386,-1196.62515,-1203.144341,-1111.448961
gdb_3091,CC1C(C)C1C=O,3.58017,1.97506,1.61217,3.4656,65.88,-0.2409,-0.0154,0.2255,840.4652,0.146881,-309.72185,-309.713874,-309.71293,-309.75387,28.598,-1615.151063,-1625.255213,-1634.739384,-1504.243239
gdb_3092,CC1C(C)N1C=O,3.63289,2.33312,1.83578,3.6991,62.39,-0.2453,0.0109,0.2562,757.3529,0.135375,-325.778444,-325.770619,-325.769675,-325.810257,27.489,-1502.060136,-1511.369859,-1520.261034,-1397.399792
gdb_3093,CC1C(C=O)N1C,3.324,2.54241,2.20163,1.5462,62.96,-0.2295,-0.0343,0.1952,706.9569,0.135102,-325.754527,-325.74683,-325.745886,-325.785862,27.546,-1487.052003,-1496.442048,-1505.333223,-1382.09171
gdb_3094,CC1C(O)C1C=O,3.85623,1.9952,1.67357,2.8114,58.86,-0.2413,-0.0186,0.2227,786.4513,0.123474,-345.645491,-345.637911,-345.636967,-345.677107,27.134,-1430.90187,-1439.476781,-1447.77496,-1332.855471
gdb_3095,OC1C(O)C1C=O,4.17644,2.00774,1.73458,4.7121,51.54,-0.2388,-0.018,0.2208,735.3824,0.099911,-381.565482,-381.558319,-381.557374,-381.596758,25.567,-1244.36227,-1251.421118,-1258.532678,-1159.217456
gdb_3096,CC1C(C)C1CO,3.5457,1.95994,1.6049,1.293,67.68,-0.2528,0.0758,0.3286,869.0372,0.170521,-310.902165,-310.893498,-310.892554,-310.935068,31.082,-1727.957728,-1739.405375,-1750.075538,-1604.233034
gdb_3097,CC1C(CO)N1C,3.83871,1.99255,1.66276,2.6145,64.56,-0.213,0.0694,0.2823,831.8532,0.158394,-326.934229,-326.925641,-326.924697,-326.967046,30.324,-1599.474005,-1610.082045,-1620.159212,-1482.072719
gdb_3098,CC1C(O)C1CO,3.84868,2.06098,1.7492,3.1278,59.99,-0.2484,0.0595,0.3079,791.7343,0.147716,-346.829652,-346.821618,-346.820674,-346.861644,29.262,-1546.121935,-1556.189062,-1565.673233,-1434.940518
gdb_3099,CCC1C(C)C1C,3.46991,1.89212,1.55217,0.0542,74.57,-0.2567,0.0813,0.338,931.1995,0.193921,-274.98231,-274.973411,-274.972467,-275.015306,32.396,-1914.58267,-1927.662467,-1939.518622,-1777.801395
gdb_3100,CCC1C(C)C1O,3.76399,1.89874,1.60646,1.2562,67.5,-0.2439,0.0618,0.3056,879.543,0.170293,-310.906869,-310.898251,-310.897306,-310.93973,31.08,-1730.90953,-1742.387925,-1753.057461,-1607.158481
gdb_3101,CCC1C(C)N1C,3.63724,1.94478,1.59551,1.3477,71.3,-0.2101,0.0791,0.2892,895.9641,0.18193,-291.01497,-291.006175,-291.005231,-291.047962,31.58,-1786.472942,-1798.728821,-1809.99198,-1656.066532
gdb_3102,CCC1C(O)C1O,3.94643,1.96812,1.69306,2.3714,59.94,-0.2337,0.0454,0.2792,814.7698,0.146941,-346.830674,-346.822573,-346.821629,-346.862915,29.493,-1546.763249,-1556.788333,-1566.272504,-1435.738082
gdb_3103,CCN1C(C)C1C,3.55854,2.01839,1.62959,1.2798,71.65,-0.2105,0.0801,0.2906,885.2265,0.181804,-291.017996,-291.00923,-291.008286,-291.050839,31.671,-1788.371785,-1800.645861,-1811.90902,-1657.871875
gdb_3104,COC1C(C)C1C,3.53355,2.13528,1.73371,0.9979,67.93,-0.2335,0.0804,0.3139,840.2918,0.16992,-310.897519,-310.888879,-310.887935,-310.930154,30.7,-1725.042321,-1736.506911,-1747.177074,-1601.149454
gdb_3105,COC1C(C)C1O,3.85148,2.13542,1.78839,1.8025,60.74,-0.2271,0.0678,0.2949,791.5675,0.146597,-346.819711,-346.811482,-346.810538,-346.85215,29.127,-1539.883868,-1549.828631,-1559.312802,-1428.982948
gdb_3106,COC1C(O)C1O,3.87093,2.34632,1.98384,1.5322,53.1,-0.2302,0.0584,0.2886,709.4518,0.12384,-382.743932,-382.736505,-382.735561,-382.775141,27.053,-1355.998631,-1364.668923,-1372.967102,-1257.440812
gdb_3107,OCC1C(O)C1O,3.95458,2.14882,1.83754,3.1461,52.66,-0.2372,0.0387,0.276,732.2304,0.124459,-382.751274,-382.743801,-382.742857,-382.782637,27.568,-1360.605802,-1369.247228,-1377.545407,-1262.14462
gdb_3108,C#CC12CC1CC2,5.83421,2.11363,1.83443,0.8024,68.7,-0.2301,0.0401,0.2702,723.9829,0.125016,-271.323089,-271.316622,-271.315678,-271.353031,25.23,-1501.943419,-1511.218002,-1519.516181,-1403.358618
gdb_3109,C#CC12CC1CO2,6.0091,2.23759,1.92176,1.9075,61.56,-0.2315,0.0154,0.2469,674.7848,0.100829,-307.234503,-307.228334,-307.22739,-307.264216,23.606,-1310.021674,-1317.705522,-1324.817709,-1224.408111
gdb_3110,C#CC12CC1OC2,6.29213,2.12853,1.83692,1.0367,61.08,-0.2346,0.0298,0.2644,687.4107,0.100889,-307.235414,-307.229222,-307.228278,-307.26516,23.651,-1310.593335,-1318.26275,-1325.374937,-1225.000479
gdb_3111,C#CC12CCC1N2,6.14116,2.11955,1.84486,1.8787,64.9,-0.2432,0.0319,0.275,705.8501,0.113648,-287.362939,-287.35666,-287.355716,-287.392753,24.245,-1378.345481,-1386.848856,-1394.554039,-1286.057733
gdb_3112,C#CC12CCC1O2,6.4676,2.122,1.85305,1.885,61.33,-0.2444,0.0194,0.2638,690.8584,0.100677,-307.243079,-307.236869,-307.235925,-307.27285,23.691,-1315.403191,-1323.061311,-1330.173498,-1229.826024
gdb_3113,C#CC12CN1CC2,6.05924,2.17619,1.88376,1.6551,64.85,-0.2335,0.0191,0.2526,696.3935,0.113408,-287.358011,-287.351719,-287.350774,-287.387818,24.239,-1375.253117,-1383.748334,-1391.452889,-1282.960976
gdb_3114,N#CC12CC1CC2,5.82002,2.1466,1.85763,4.3164,62.83,-0.27,0.0185,0.2885,698.6424,0.115034,-287.430903,-287.424845,-287.423901,-287.460649,22.927,-1420.993503,-1429.635557,-1437.34074,-1328.663084
gdb_3115,N#CC12CC1CN2,5.98584,2.20583,1.89961,4.8783,59.33,-0.2496,0.0061,0.2557,673.0374,0.103516,-303.464433,-303.458533,-303.457589,-303.494022,22.216,-1293.429708,-1301.281729,-1308.393916,-1207.378144
gdb_3116,N#CC12CC1CO2,5.99438,2.27301,1.94738,4.5933,55.81,-0.2627,-0.0086,0.2541,650.329,0.090625,-323.338627,-323.33283,-323.331885,-323.368166,21.459,-1226.75625,-1233.78435,-1240.302914,-1147.410874
gdb_3117,N#CC12CC1NC2,6.09769,2.15125,1.85014,3.4012,59.48,-0.2387,0.0134,0.252,679.601,0.103622,-303.462312,-303.456371,-303.455427,-303.49196,22.294,-1292.098762,-1299.925054,-1307.037241,-1206.084221
gdb_3118,N#CC12CC1OC2,6.27785,2.16128,1.86026,2.8514,55.57,-0.2656,0.0062,0.2717,662.3342,0.090796,-323.341413,-323.335616,-323.334672,-323.370971,21.405,-1228.50449,-1235.532591,-1242.051782,-1149.171037
gdb_3119,N#CC12CCC1N2,6.13085,2.15132,1.86713,5.0232,59.16,-0.2811,0.0091,0.2902,681.0231,0.103498,-303.469034,-303.463127,-303.462183,-303.498673,22.081,-1296.316877,-1304.164505,-1311.276692,-1210.296689
gdb_3120,N#CC12CCC1O2,6.45209,2.15324,1.87689,4.2491,55.72,-0.2801,-0.0046,0.2755,666.1741,0.090424,-323.346816,-323.340968,-323.340024,-323.376413,21.581,-1231.894921,-1238.891019,-1245.41021,-1152.585941
gdb_3121,N#CC12CN1CC2,6.04295,2.211,1.90681,4.5343,59.04,-0.2626,-0.0035,0.2591,671.8379,0.103247,-303.463214,-303.457301,-303.456357,-303.492835,22.067,-1292.664775,-1300.508637,-1307.620824,-1206.633291
gdb_3122,O=CC12CC1CC2,5.18969,2.25,1.85181,3.1528,63.08,-0.2438,-0.0175,0.2263,707.5096,0.125386,-308.504896,-308.498548,-308.497604,-308.535055,23.798,-1479.353095,-1488.701724,-1496.999903,-1380.648439
gdb_3123,O=CC12CC1CO2,5.43971,2.3682,1.93612,4.2932,56.17,-0.2476,-0.0289,0.2186,660.799,0.101102,-344.41385,-344.407777,-344.406833,-344.443793,22.266,-1285.887678,-1293.631139,-1300.743326,-1200.162418
gdb_3124,O=CC12CC1OC2,5.54947,2.27223,1.85868,2.5431,55.79,-0.25,-0.0287,0.2213,670.5929,0.101207,-344.416076,-344.409974,-344.409029,-344.446067,22.28,-1287.284513,-1295.009776,-1302.121336,-1201.589374
gdb_3125,O=CC12CCC1N2,5.41043,2.25869,1.86487,3.1305,59.07,-0.2489,-0.0278,0.2211,688.6995,0.113991,-324.545574,-324.539374,-324.53843,-324.575624,22.954,-1356.274735,-1364.827055,-1372.532238,-1263.879055
gdb_3126,O=CC12CCC1O2,6.38359,2.15812,1.87549,3.8186,55.65,-0.258,-0.0428,0.2152,677.1994,0.100675,-344.418857,-344.412632,-344.411687,-344.449038,22.479,-1289.029615,-1296.677695,-1303.789254,-1203.453703
gdb_3127,O=CC12CN1CC2,5.47241,2.28743,1.89118,2.8079,58.94,-0.2475,-0.033,0.2145,682.5521,0.113671,-324.538764,-324.532538,-324.531594,-324.568849,22.952,-1352.001398,-1360.537403,-1368.242586,-1259.627681
gdb_3128,CCC12CC1CC2,5.20207,1.95335,1.72272,0.298,71.28,-0.2428,0.0885,0.3313,821.1972,0.172289,-273.763117,-273.755893,-273.754949,-273.794168,27.7,-1777.379709,-1789.733479,-1800.403642,-1652.748892
gdb_3129,CCC12CC1CO2,5.2832,2.10442,1.83153,1.5483,64.27,-0.2286,0.0804,0.309,762.1634,0.148155,-309.680919,-309.673922,-309.672978,-309.71184,26.245,-1589.466492,-1600.184973,-1609.669144,-1477.869036
gdb_3130,CCC12CC1OC2,5.5204,1.95408,1.72624,1.9094,63.79,-0.229,0.0737,0.3027,785.0168,0.148139,-309.676327,-309.669328,-309.668384,-309.707325,26.188,-1586.58497,-1597.302197,-1606.786368,-1475.035833
gdb_3131,CCC12CCC1O2,5.65199,1.99236,1.77494,1.7879,64.07,-0.244,0.0844,0.3285,778.9352,0.147918,-309.689612,-309.682542,-309.681597,-309.720655,26.395,-1594.921428,-1605.594101,-1615.077644,-1483.400528
gdb_3132,COC12CC1CC2,5.49305,2.12065,1.84866,0.8862,64.45,-0.2412,0.0988,0.34,751.4373,0.148228,-309.67641,-309.669404,-309.668459,-309.707299,26.199,-1586.637054,-1597.349887,-1606.833431,-1475.019518
gdb_3133,COC12CC1OC2,5.87987,2.11494,1.84818,2.1144,57.1,-0.2334,0.0735,0.3069,716.7522,0.124074,-345.587398,-345.580628,-345.579683,-345.618134,24.706,-1394.44799,-1403.531183,-1411.828734,-1295.849383
gdb_3134,OCC12CC1CC2,5.35599,1.96951,1.73741,1.5121,64.04,-0.249,0.0773,0.3263,773.5388,0.149084,-309.684377,-309.677443,-309.676499,-309.715185,26.304,-1591.636418,-1602.394432,-1611.878603,-1479.968054
gdb_3135,OCC12CC1CO2,5.65546,2.10511,1.81712,1.1477,56.76,-0.2347,0.0678,0.3025,717.5921,0.124921,-345.599182,-345.592488,-345.591544,-345.629898,24.847,-1401.842556,-1410.973439,-1419.271618,-1303.231399
gdb_3136,OCC12CC1OC2,5.68561,1.97138,1.73841,1.5683,56.71,-0.237,0.0655,0.3025,737.63,0.124966,-345.597078,-345.590396,-345.589451,-345.627749,24.762,-1400.522277,-1409.66069,-1417.958242,-1301.882882
gdb_3137,OCC12CCC1N2,5.69641,1.98542,1.77091,1.9189,60.28,-0.2503,0.0752,0.3255,749.7127,0.137977,-325.729141,-325.722403,-325.721459,-325.759976,25.253,-1471.122059,-1481.113885,-1490.00506,-1365.848012
gdb_3138,OCC12CCC1O2,5.87136,2.01468,1.79772,1.8523,56.81,-0.2571,0.0709,0.328,730.3707,0.124887,-345.609914,-345.603221,-345.602277,-345.640641,24.817,-1408.576982,-1417.708493,-1426.006672,-1309.972728
gdb_3139,OCC12CN1CC2,5.52942,2.01665,1.77633,1.6216,60.2,-0.2365,0.0631,0.2996,746.9279,0.1375,-325.721867,-325.715062,-325.714117,-325.752653,25.42,-1466.557559,-1476.507342,-1485.397889,-1361.252764
