mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_8210,CC12CCCC1(C)O2,2.69402,2.36638,1.55676,1.7564,74.37,-0.2459,0.0874,0.3333,910.1,0.176735,-349.024781,-349.01662,-349.015676,-349.056604,31.699,-1901.052321,-1913.706667,-1924.969199,-1767.522798
gdb_8211,CC12COCC1(C)N2,2.7156,2.37248,1.59456,3.0855,71.44,-0.2302,0.0711,0.3013,880.7949,0.165652,-365.051274,-365.043277,-365.042332,-365.083017,30.559,-1769.072745,-1780.940823,-1791.609731,-1641.870396
gdb_8212,CC12COCC1(C)O2,2.75715,2.41757,1.58942,2.5495,67.52,-0.2486,0.0812,0.3298,865.7479,0.152621,-384.939056,-384.931046,-384.930102,-384.970927,30.059,-1710.925879,-1721.897246,-1731.973786,-1590.541415
gdb_8213,OC12CC1(O)CCC2,2.8321,2.30018,1.65318,2.2767,66.8,-0.2315,0.0654,0.297,843.1153,0.154112,-384.937,-384.929434,-384.92849,-384.968063,30.41,-1709.63572,-1720.885702,-1730.962241,-1588.744229
gdb_8214,OC12CC1(O)COC2,2.92011,2.35222,1.70312,2.461,59.97,-0.2444,0.0531,0.2975,795.2071,0.130166,-420.852637,-420.845284,-420.84434,-420.883605,28.746,-1520.363946,-1529.969853,-1538.860401,-1412.527779
gdb_8215,CC(=N)OC1CCC1,5.11297,1.17936,1.05041,1.1815,73.37,-0.254,0.0345,0.2885,1178.0327,0.165326,-365.068455,-365.059972,-365.059028,-365.102039,30.817,-1779.853977,-1791.417086,-1802.086621,-1653.806872
gdb_8216,CC(=N)OC1COC1,5.19154,1.21498,1.07934,2.8654,65.67,-0.2463,0.0237,0.2699,1110.0009,0.1414,-400.984655,-400.976294,-400.97535,-401.018568,29.02,-1590.93549,-1600.797422,-1610.280965,-1478.209774
gdb_8217,CC(=O)CC1CCC1,5.05653,1.0665,0.96845,2.4479,75.55,-0.241,-0.0078,0.2332,1267.6588,0.175663,-349.021331,-349.012376,-349.011432,-349.056096,32.009,-1898.887415,-1911.043519,-1922.306051,-1767.204023
gdb_8218,CC(=O)CC1CCO1,4.40567,1.23571,1.0882,3.3724,68.78,-0.2379,-0.0094,0.2284,1121.7722,0.152359,-384.943483,-384.934869,-384.933924,-384.977853,30.08,-1713.703861,-1724.296213,-1734.372125,-1594.887542
gdb_8219,CC(=O)CC1COC1,5.24399,1.10313,0.98564,3.4138,67.9,-0.2417,-0.0174,0.2243,1197.634,0.151845,-384.9396,-384.930761,-384.929816,-384.974755,30.187,-1711.267244,-1721.718406,-1731.794318,-1592.943519
gdb_8220,CC(=O)CN1CCC1,4.68319,1.11711,1.07951,2.9414,72.7,-0.2233,-0.0098,0.2135,1172.3197,0.164135,-365.05484,-365.046094,-365.045149,-365.089175,30.92,-1771.310442,-1782.708516,-1793.377424,-1645.734596
gdb_8221,CC(=O)NC1CCC1,5.28844,1.01943,0.99465,3.4405,74.23,-0.2409,0.0357,0.2767,1261.7317,0.165282,-365.093279,-365.084393,-365.083449,-365.129199,31.344,-1795.431261,-1806.741483,-1817.411019,-1670.850017
gdb_8222,CC(=O)NC1COC1,5.51475,1.01932,0.99037,3.0312,66.43,-0.2494,0.0251,0.2745,1214.5181,0.141328,-401.009452,-401.000712,-400.999767,-401.045275,29.592,-1606.495831,-1616.119937,-1625.602853,-1494.968656
gdb_8223,CC(=O)OC1CCC1,5.25471,1.16856,1.05283,1.8377,68.98,-0.2649,0.0183,0.2832,1162.4577,0.152727,-384.973422,-384.964856,-384.963912,-385.007973,30.014,-1732.490853,-1743.113325,-1753.189865,-1613.788113
gdb_8224,CC(=O)OC1COC1,5.33299,1.21028,1.08264,2.1931,61.31,-0.2544,0.0064,0.2608,1092.2092,0.128855,-420.888564,-420.880156,-420.879212,-420.923225,28.196,-1542.908462,-1551.852347,-1560.742895,-1437.389686
gdb_8225,C1CC(C1)CC(=O)N,4.96505,1.06749,1.00903,3.3329,71.97,-0.2429,0.035,0.278,1217.5767,0.165407,-365.092511,-365.083622,-365.082678,-365.127899,31.701,-1794.949334,-1806.257674,-1816.927209,-1670.034255
gdb_8226,NC(=O)CC1CCO1,5.06545,1.23671,1.05178,4.0777,64.93,-0.2359,0.034,0.2699,1099.3015,0.142722,-401.018554,-401.010411,-401.009466,-401.052185,29.197,-1612.207418,-1622.206146,-1631.689062,-1499.304744
gdb_8227,C1C(CO1)CC(=O)N,5.40734,1.13185,0.99516,4.5844,64.37,-0.2382,0.0254,0.2637,1149.0854,0.14177,-401.010902,-401.002244,-401.0013,-401.045579,29.841,-1607.405719,-1617.08128,-1626.564824,-1495.159419
gdb_8228,C1CN(C1)CC(=O)N,5.16646,1.13026,1.06879,3.8714,69.14,-0.2258,0.0379,0.2637,1142.168,0.15447,-381.130566,-381.122251,-381.121307,-381.163964,30.209,-1670.225018,-1681.004367,-1691.080907,-1550.43857
gdb_8229,C1CC(C1)NC(=O)N,5.42872,1.03755,1.00615,3.5171,69.96,-0.2391,0.0594,0.2985,1216.7394,0.155133,-381.154633,-381.146298,-381.145353,-381.188258,30.81,-1685.327277,-1696.094076,-1706.169988,-1565.683273
gdb_8230,C1C(CO1)NC(=O)N,5.69446,1.0344,1.00221,3.6225,62.28,-0.2496,0.0503,0.2999,1170.8382,0.131172,-417.071108,-417.062913,-417.061969,-417.104857,29.078,-1496.581355,-1505.658272,-1514.54882,-1390.1301
gdb_8231,C1CC(C1)OC(=O)N,5.40909,1.17695,1.065,2.3144,65.18,-0.2646,0.058,0.3226,1124.2034,0.142592,-401.037684,-401.029533,-401.028588,-401.071399,29.578,-1624.211665,-1634.205373,-1643.688289,-1511.361702
gdb_8232,C1C(CO1)OC(=O)N,5.49466,1.22739,1.09625,3.2831,57.51,-0.251,0.0474,0.2985,1051.4704,0.118633,-436.953113,-436.945075,-436.944131,-436.986731,27.858,-1434.809369,-1443.096252,-1451.393804,-1335.013475
gdb_8233,[O-]C(=O)CC1CC[NH2+]1,5.0336,1.25003,1.06635,5.9484,64.81,-0.2498,0.0237,0.2734,1086.0645,0.143871,-401.017104,-401.009482,-401.008538,-401.050025,27.653,-1611.29753,-1621.623191,-1631.106734,-1497.949324
gdb_8234,[O-]C(=O)CC1C[NH2+]C1,5.7695,1.18434,1.02613,5.3696,64.19,-0.2534,0.0186,0.2721,1114.1803,0.143979,-401.039611,-401.031812,-401.030868,-401.072122,28.44,-1625.420875,-1635.635466,-1645.11901,-1511.815391
gdb_8235,[O-]C(=O)C[NH+]1CCC1,5.33328,1.13044,1.08399,5.4039,65.29,-0.2448,0.0205,0.2654,1116.759,0.142888,-401.010705,-401.00298,-401.002036,-401.043605,27.88,-1607.2821,-1617.543127,-1627.026671,-1493.920716
gdb_8236,CC(C)N=C1CCO1,4.08937,1.29976,1.2783,2.0981,74.47,-0.2428,0.0282,0.271,1079.974,0.164818,-365.063925,-365.055271,-365.054327,-365.09732,31.43,-1777.011362,-1788.467166,-1799.136701,-1650.845657
gdb_8237,CC(C)CC1CCC1,4.31983,0.97422,0.94229,0.0731,85.73,-0.2827,0.0804,0.3631,1399.2642,0.223181,-314.273065,-314.263569,-314.262625,-314.307621,35.512,-2192.843378,-2208.214839,-2221.849354,-2034.542938
gdb_8238,CC(C)CC1CCO1,4.5056,1.11215,0.95346,1.6639,78.86,-0.242,0.0834,0.3255,1297.309,0.199356,-350.197133,-350.187806,-350.186862,-350.231785,33.821,-2008.862132,-2022.561908,-2035.010432,-1863.736871
gdb_8239,CC(C)CC1COC1,4.41281,0.97916,0.95047,1.9569,77.97,-0.2413,0.0728,0.3141,1344.3989,0.19943,-350.191111,-350.181717,-350.180773,-350.226244,33.675,-2005.083273,-2018.741006,-2031.18953,-1860.259843
gdb_8240,CC(C)OC1CCC1,4.4361,1.05942,1.02174,0.9882,79.37,-0.2403,0.0807,0.321,1293.6609,0.199084,-350.198185,-350.188945,-350.188,-350.23267,34.137,-2009.522271,-2023.276641,-2035.724537,-1864.292216
gdb_8241,CC(C)OC1COC1,4.56979,1.06954,1.0214,2.3339,71.77,-0.2447,0.0686,0.3132,1242.5061,0.175129,-386.114123,-386.104983,-386.104039,-386.148929,32.387,-1820.439377,-1832.478765,-1843.741296,-1688.52569
gdb_8242,CC(O)CC1CCC1,4.68672,1.06512,0.92319,1.3299,78.69,-0.2569,0.0709,0.3278,1322.1349,0.199685,-350.199668,-350.190467,-350.189523,-350.23371,34.322,-2010.452867,-2024.23171,-2036.680233,-1864.944825
gdb_8243,CC(O)CC1CCO1,4.62705,1.03249,1.01367,2.6794,71.66,-0.2389,0.071,0.3099,1261.4716,0.175941,-386.123467,-386.114432,-386.113488,-386.15774,32.589,-1826.302821,-1838.408097,-1849.670629,-1694.054672
gdb_8244,CC(O)CC1COC1,4.87451,1.08548,0.94659,3.497,71.26,-0.2333,0.0628,0.2961,1254.177,0.176049,-386.118427,-386.109413,-386.108469,-386.152578,32.445,-1823.140176,-1835.25863,-1846.521161,-1690.81547
gdb_8245,N=C1CC(CC#C)O1,6.00339,1.1337,1.01136,2.4602,68.76,-0.2625,0.0237,0.2862,1121.2901,0.117745,-362.629031,-362.621286,-362.620342,-362.661617,28.357,-1504.796702,-1513.268701,-1521.566253,-1404.865267
gdb_8246,N=C1CC(CC#N)O1,6.07433,1.13465,1.0147,3.6129,63.78,-0.2799,0.0096,0.2895,1093.4651,0.10746,-378.735432,-378.728057,-378.727113,-378.767855,26.286,-1422.960116,-1430.775113,-1438.479669,-1329.30377
gdb_8247,C#CCC1CC(=O)C1,6.34838,1.034,0.92871,2.4305,70.87,-0.244,-0.0223,0.2218,1193.5329,0.128033,-346.579963,-346.571816,-346.570872,-346.61342,29.771,-1622.610262,-1631.719183,-1640.60973,-1516.848013
gdb_8248,O=C1CC(CC#C)N1,5.82468,1.12126,0.99643,3.4194,67.86,-0.2518,0.0317,0.2836,1123.9462,0.1178,-362.652891,-362.644969,-362.644024,-362.685783,28.85,-1519.769067,-1528.129997,-1536.426921,-1420.029649
gdb_8249,O=C1CC(CC#C)O1,6.05274,1.13493,1.01375,3.943,63.68,-0.274,0.0061,0.28,1098.859,0.105739,-382.533469,-382.525903,-382.524959,-382.565911,27.331,-1457.101626,-1464.797396,-1472.501952,-1363.817393
gdb_8250,C1C(CC1=O)CC#N,6.46377,1.03041,0.92867,2.9306,65.88,-0.2566,-0.0347,0.2219,1167.7189,0.117818,-362.687434,-362.679662,-362.678718,-362.720683,27.672,-1541.445111,-1549.900167,-1558.197718,-1441.929713
gdb_8251,O=C1CC(CC#N)N1,6.00916,1.11202,0.99151,3.1817,62.95,-0.2651,0.0149,0.28,1102.1941,0.10753,-378.759702,-378.752171,-378.751227,-378.792333,26.758,-1438.18976,-1445.906865,-1453.611421,-1344.663936
gdb_8252,O=C1CC(CC#N)O1,6.16355,1.13169,1.01454,5.1713,58.76,-0.2935,-0.0082,0.2853,1073.3511,0.095446,-398.639136,-398.631938,-398.630994,-398.671409,25.272,-1374.804448,-1381.841961,-1388.953521,-1287.79154
gdb_8253,C#CCN1CC(=O)C1,6.75327,1.08351,0.96577,2.3087,68.18,-0.2387,-0.0278,0.211,1139.7703,0.116367,-362.608273,-362.600384,-362.59944,-362.64096,28.602,-1491.770871,-1500.152508,-1508.45006,-1391.902813
gdb_8254,C1C(=O)CN1CC#N,6.95812,1.07411,0.96306,3.1372,63.21,-0.259,-0.041,0.2181,1117.6154,0.106062,-378.714292,-378.706751,-378.705807,-378.746865,26.574,-1409.694576,-1417.405407,-1425.109962,-1316.132357
gdb_8255,N=C1CC(CC=O)O1,6.81855,1.01669,0.9339,1.2387,63.96,-0.2597,-0.0352,0.2245,1180.9204,0.117641,-399.80657,-399.798779,-399.797835,-399.839937,27.237,-1479.52817,-1487.970676,-1496.268228,-1379.830795
gdb_8256,N=COC1CC(=O)C1,8.48681,0.94591,0.89474,3.0857,65.01,-0.2516,-0.032,0.2195,1226.7456,0.116902,-399.799058,-399.791126,-399.790182,-399.832853,27.777,-1474.814322,-1483.16835,-1491.465901,-1375.385521
gdb_8257,C1C(CC1=O)CC=O,7.43771,0.91507,0.85009,0.7946,66.38,-0.2524,-0.0338,0.2186,1270.1848,0.127992,-383.756107,-383.747955,-383.747011,-383.79009,28.581,-1596.466355,-1605.57151,-1614.462058,-1490.778151
gdb_8258,O=CCC1CC(=O)N1,5.26636,1.1083,0.98354,3.9577,63.32,-0.2559,-0.0387,0.2172,1131.7391,0.117546,-399.828638,-399.820629,-399.819685,-399.862822,27.743,-1493.376039,-1501.681748,-1509.979299,-1394.191339
gdb_8259,O=CCC1CC(=O)O1,6.89136,1.01656,0.93505,2.8303,58.93,-0.2641,-0.0389,0.2252,1158.1171,0.105639,-419.711031,-419.703418,-419.702474,-419.744256,26.218,-1431.847526,-1439.513176,-1447.217732,-1338.798609
gdb_8260,C1C(=O)CN1CC=O,7.39555,0.96533,0.89264,1.5863,63.32,-0.2482,-0.0383,0.2099,1210.1744,0.116143,-399.787467,-399.77953,-399.778586,-399.82088,27.567,-1467.540866,-1475.891755,-1484.189307,-1367.872356
gdb_8261,C1C(CC1=O)NC=O,7.01972,0.97786,0.95693,3.1795,64.12,-0.2469,-0.031,0.2159,1176.1074,0.117755,-399.829954,-399.8221,-399.821156,-399.863495,27.835,-1494.20184,-1502.604813,-1510.902365,-1394.613652
gdb_8262,C1C(CC1=O)OC=O,9.09931,0.91949,0.87573,2.2217,60.55,-0.2587,-0.0379,0.2208,1221.002,0.104737,-419.70206,-419.694365,-419.69342,-419.735422,26.76,-1426.218143,-1433.832337,-1441.536265,-1333.255195
gdb_8263,CC#CC1CC(=N)O1,6.594,0.93076,0.91201,3.2421,73.05,-0.2591,0.0163,0.2753,1292.5852,0.117686,-362.63783,-362.629532,-362.628588,-362.672688,28.531,-1510.318154,-1518.443141,-1526.740692,-1411.812419
gdb_8264,CC#CC1CC(=O)C1,7.48767,0.85768,0.83082,2.9341,75.15,-0.2387,-0.0214,0.2173,1376.9084,0.128077,-346.591479,-346.582802,-346.581858,-346.626976,29.948,-1629.836656,-1638.612997,-1647.503544,-1525.354525
gdb_8265,CC#CC1CC(=O)N1,6.34404,0.91463,0.90114,4.0643,71.67,-0.2456,0.0279,0.2734,1299.5062,0.117669,-362.661046,-362.652522,-362.651578,-362.696458,29.092,-1524.886403,-1532.869573,-1541.167124,-1426.728308
gdb_8266,CC#CC1CC(=O)O1,6.64285,0.93257,0.91392,4.5649,67.78,-0.2643,0.0091,0.2734,1267.9762,0.105672,-382.542538,-382.534417,-382.533473,-382.57736,27.51,-1462.792505,-1470.140008,-1477.844563,-1371.001743
gdb_8267,CC#CC1CC(C)C1,6.02593,0.82554,0.82259,0.1461,85.6,-0.236,0.0592,0.2953,1507.275,0.175859,-311.845635,-311.836267,-311.835322,-311.881483,33.225,-1925.312446,-1937.210017,-1948.471921,-1794.564671
gdb_8268,CC#CC1CC(C)O1,4.86907,0.96196,0.9213,1.697,77.81,-0.241,0.0328,0.2738,1347.9478,0.151875,-347.768519,-347.759397,-347.758453,-347.804041,31.574,-1740.588229,-1750.862434,-1760.938974,-1622.750824
gdb_8269,CC#CC1CC(O)C1,6.38886,0.82183,0.81625,1.5384,77.81,-0.2391,0.0561,0.2952,1452.7823,0.152496,-347.770332,-347.761302,-347.760358,-347.80598,31.946,-1741.725903,-1752.057839,-1762.134378,-1623.967564
gdb_8270,CC1CC(CC#C)C1,5.67101,0.97946,0.90111,0.7913,81.26,-0.2557,0.0567,0.3124,1325.9314,0.175833,-311.833902,-311.825093,-311.824148,-311.867421,33.072,-1917.949883,-1930.198231,-1941.460135,-1785.740639
gdb_8271,CC1CC(CC#C)O1,5.09349,1.09672,1.01399,2.093,74.31,-0.2432,0.0523,0.2956,1199.8338,0.151814,-347.760197,-347.751596,-347.750652,-347.793799,31.484,-1735.366099,-1745.967236,-1756.043776,-1616.323877
gdb_8272,CC1CC(CC#N)C1,5.76221,0.97692,0.90081,4.1291,76.21,-0.3002,0.0361,0.3364,1298.9231,0.1657,-327.943004,-327.934581,-327.933637,-327.976341,30.926,-1837.808199,-1849.409585,-1860.079121,-1711.862122
gdb_8273,CC1CC(CC#N)O1,5.11976,1.10033,1.01811,5.4335,69.23,-0.2621,0.0307,0.2929,1170.3659,0.141635,-363.868323,-363.860106,-363.859162,-363.901778,29.356,-1654.611966,-1664.564886,-1674.04843,-1541.854874
gdb_8274,CC1CN(C1)CC#N,5.32611,1.08682,0.99282,4.3933,73.22,-0.2362,0.0234,0.2596,1196.3072,0.153875,-343.97339,-343.965112,-343.964167,-344.006538,29.853,-1708.271516,-1719.074711,-1729.150623,-1588.584214
gdb_8275,OC1CC(CC#C)C1,5.81826,0.98546,0.90512,1.7901,73.96,-0.2529,0.0531,0.306,1266.1559,0.152322,-347.758099,-347.74956,-347.748616,-347.791392,31.868,-1734.049585,-1744.689628,-1754.766168,-1614.813463
gdb_8276,OC1CC(CC#N)C1,5.91545,0.98256,0.90514,4.8073,68.96,-0.2694,0.033,0.3024,1239.1982,0.142159,-363.866922,-363.858764,-363.85782,-363.900043,29.731,-1653.732826,-1663.722769,-1673.206313,-1540.766146
gdb_8277,C#CCN1CC(C1)O,5.36618,1.09903,1.00013,1.2934,70.85,-0.2284,0.0388,0.2673,1163.831,0.140714,-363.789262,-363.780998,-363.780054,-363.822222,30.552,-1605.000477,-1614.923904,-1624.407448,-1491.932768
gdb_8278,C1C(CN1CC#N)O,5.4502,1.09208,0.99875,3.4963,65.91,-0.2477,0.0171,0.2649,1140.7294,0.130464,-379.896354,-379.888449,-379.887505,-379.929147,28.507,-1523.5975,-1532.857022,-1541.74757,-1416.80237
gdb_8279,CC1CC(C1)NC=O,4.89163,1.03592,0.99565,3.7282,73.9,-0.2477,0.0321,0.2797,1239.6171,0.165758,-365.084911,-365.076409,-365.075465,-365.118629,30.978,-1790.180266,-1801.731451,-1812.400987,-1664.217246
gdb_8280,CC1CC(C1)OC=O,7.0464,0.90909,0.8902,4.1556,70.28,-0.2754,0.011,0.2864,1316.3349,0.152637,-384.957823,-384.949396,-384.948451,-384.99179,29.987,-1722.70234,-1733.412036,-1743.487948,-1603.633135
gdb_8281,CC1CC(CC=O)C1,5.26586,0.9446,0.87473,2.8304,76.52,-0.246,-0.0187,0.2273,1353.7639,0.175676,-349.011502,-349.002658,-349.001714,-349.045885,31.875,-1892.719629,-1904.945387,-1916.207918,-1760.796529
gdb_8282,CC1CC(CC=O)O1,5.56041,0.99746,0.93909,3.7143,69.3,-0.245,-0.0216,0.2234,1257.0451,0.151718,-384.938479,-384.92981,-384.928866,-384.973083,30.329,-1710.563806,-1721.121645,-1731.198185,-1591.894324
gdb_8283,CC1CN(C1)CC=O,5.88059,0.96531,0.91322,3.0036,73.29,-0.2258,-0.0234,0.2024,1296.8608,0.163856,-365.045576,-365.036883,-365.035939,-365.079594,30.879,-1765.497199,-1776.92853,-1787.598066,-1639.722433
gdb_8284,CN1CC(C1)NC=O,6.97328,0.95237,0.94055,3.9851,71.63,-0.2229,0.0271,0.25,1267.4133,0.154005,-381.11884,-381.11048,-381.109536,-381.152402,29.887,-1662.866847,-1673.617959,-1683.694498,-1543.18331
gdb_8285,CN1CC(C1)OC=N,7.76343,0.91618,0.88921,2.5544,72.56,-0.2234,0.0228,0.2463,1321.7366,0.153173,-381.087122,-381.078631,-381.077686,-381.12138,29.902,-1642.963517,-1653.632425,-1663.708337,-1523.716726
gdb_8286,CN1CC(C1)OC=O,8.01131,0.90439,0.87902,3.3107,67.81,-0.2291,0.0051,0.2342,1304.2626,0.141012,-400.990584,-400.982325,-400.981381,-401.024221,28.881,-1594.655991,-1604.581929,-1614.065472,-1481.757082
gdb_8287,OC1CC(C1)NC=O,5.12107,1.02621,0.98982,3.1662,66.58,-0.2516,0.0261,0.2777,1192.5638,0.141949,-401.007259,-400.998944,-400.998,-401.040922,29.943,-1605.119704,-1615.010501,-1624.494044,-1492.23711
gdb_8288,OC1CC(C1)OC=N,6.29125,0.98081,0.95232,4.1717,67.31,-0.2588,0.0191,0.2779,1226.299,0.14128,-400.977243,-400.96895,-400.968005,-401.010913,29.768,-1586.284394,-1596.188996,-1605.671912,-1473.406192
gdb_8289,OC1CC(C1)OC=O,7.20618,0.92348,0.90665,4.3728,63.08,-0.2723,0.0072,0.2794,1245.3204,0.129073,-420.880608,-420.872508,-420.871563,-420.914432,28.747,-1537.916,-1547.053158,-1555.943078,-1431.871999
gdb_8290,OC1CC(CC=O)C1,6.69844,0.88086,0.83184,3.1034,69.36,-0.2454,-0.0207,0.2247,1341.1298,0.152215,-384.935004,-384.926417,-384.925473,-384.969144,30.68,-1708.383212,-1718.992507,-1729.069047,-1589.422566
gdb_8291,C1C(CN1CC=O)O,6.03787,0.96784,0.91694,1.7703,65.96,-0.2373,-0.0293,0.208,1239.3114,0.140393,-400.968705,-400.960356,-400.959412,-401.002505,29.557,-1580.926722,-1590.796183,-1600.279727,-1468.130097
gdb_8292,CCN=C1CC(C)O1,5.26009,1.0344,0.97112,2.3733,76.11,-0.2444,0.0334,0.2778,1293.3985,0.164435,-365.072124,-365.063291,-365.062347,-365.106519,31.568,-1782.156308,-1793.499788,-1804.169324,-1656.618112
gdb_8293,CCCC1CC(=N)O1,5.77223,0.9579,0.89489,2.8665,73.93,-0.2589,0.0309,0.2899,1340.6416,0.165197,-365.075679,-365.067156,-365.066212,-365.10935,30.945,-1784.387102,-1795.92511,-1806.594646,-1658.39459
gdb_8294,CCCC1CC(=O)C1,6.74441,0.85232,0.80153,2.9834,76.2,-0.2389,-0.0159,0.223,1450.1795,0.175438,-349.023962,-349.015074,-349.014129,-349.058197,32.342,-1900.538391,-1912.736538,-1923.998442,-1768.52242
gdb_8295,CCCC1CC(=O)N1,6.13014,0.90609,0.85296,3.9461,73.17,-0.2458,0.0382,0.284,1379.3143,0.165141,-365.096791,-365.08807,-365.087125,-365.130709,31.5,-1797.635072,-1809.048834,-1819.717742,-1671.797555
gdb_8296,CCCC1CC(=O)O1,5.81821,0.95832,0.89625,4.1133,68.83,-0.273,0.0131,0.2861,1316.7595,0.153195,-384.980684,-384.972338,-384.971394,-385.014209,29.93,-1737.047823,-1747.808348,-1757.884887,-1617.701259
gdb_8297,CCCN1CC(=O)C1,7.38044,0.89003,0.83324,2.6971,73.54,-0.2292,-0.0225,0.2067,1386.4521,0.163792,-365.05611,-365.047435,-365.046491,-365.089817,31.223,-1772.107379,-1783.550005,-1794.219541,-1646.137457
gdb_8298,CCOC1CC(=O)C1,7.23202,0.92184,0.86948,3.0691,69.89,-0.2411,-0.02,0.2211,1329.8643,0.151249,-384.944034,-384.93541,-384.934466,-384.97798,30.865,-1714.049619,-1724.635695,-1734.712235,-1594.967236
gdb_8299,COCC1CC(=N)O1,4.85266,1.21074,1.03577,1.4872,66.5,-0.2547,0.0244,0.2791,1127.53,0.141438,-400.985177,-400.976907,-400.975963,-401.018726,29.224,-1591.26305,-1601.182085,-1610.665628,-1478.30892
gdb_8300,COCC1CC(=O)C1,6.7758,0.91829,0.85949,3.236,69.75,-0.2412,-0.0185,0.2227,1332.055,0.15157,-384.937195,-384.928495,-384.927551,-384.971759,30.577,-1709.758085,-1720.296471,-1730.37301,-1591.063502
gdb_8301,COCC1CC(=O)N1,6.13666,0.98545,0.91975,4.0812,66.62,-0.2487,0.0377,0.2865,1259.8604,0.141377,-401.009842,-401.001371,-401.000426,-401.043713,29.685,-1606.74056,-1616.533465,-1626.016381,-1493.988487
gdb_8302,COCC1CC(=O)O1,4.87167,1.21361,1.03915,2.8769,61.55,-0.2637,0.0062,0.2699,1104.5006,0.129435,-420.889992,-420.881902,-420.880958,-420.923387,28.208,-1543.804544,-1552.947978,-1561.838526,-1437.491342
gdb_8303,OCCC1CC(=N)O1,6.01226,0.94725,0.88596,1.3619,66.4,-0.2629,0.0262,0.2891,1284.0445,0.141841,-400.995225,-400.986943,-400.985999,-401.028685,29.689,-1597.568261,-1607.479765,-1616.963309,-1484.558282
gdb_8304,C1C(CC1=O)CCO,7.04252,0.84919,0.79855,3.0755,68.95,-0.2411,-0.0178,0.2233,1385.2153,0.151995,-384.943683,-384.935003,-384.934059,-384.977756,31.076,-1713.829363,-1724.380299,-1734.456839,-1594.826674
gdb_8305,OCCC1CC(=O)N1,6.43496,0.90035,0.84851,4.1759,65.95,-0.2482,0.036,0.2842,1317.8594,0.141642,-401.016029,-401.007508,-401.006564,-401.049805,30.255,-1610.622958,-1620.384488,-1629.868031,-1497.811272
gdb_8306,OCCC1CC(=O)O1,6.05418,0.94795,0.88751,2.8556,61.37,-0.2745,0.0082,0.2827,1259.9685,0.129845,-420.900122,-420.892022,-420.891078,-420.933428,28.669,-1550.161211,-1559.298369,-1568.188917,-1443.79216
gdb_8307,C1C(=O)CN1CCO,5.26228,1.13575,0.97408,3.7854,66.26,-0.2264,-0.0173,0.2091,1159.0304,0.140481,-400.977073,-400.968709,-400.967765,-401.010389,29.906,-1586.177717,-1596.037766,-1605.52131,-1473.077378
gdb_8308,CC1CC(CCO)C1,5.94263,0.81706,0.78422,1.4295,79.16,-0.2611,0.0812,0.3423,1523.0948,0.199704,-350.196975,-350.187592,-350.186648,-350.231442,34.373,-2008.762986,-2022.427622,-2034.876145,-1863.521635
gdb_8309,CC1CC(CCO)O1,4.84314,0.9481,0.9012,0.9558,71.96,-0.2428,0.0809,0.3237,1351.3268,0.175926,-386.125516,-386.116396,-386.115451,-386.159961,32.718,-1827.588587,-1839.640525,-1850.902429,-1695.448369
gdb_8310,CCCC1CC(C)C1,5.7263,0.82071,0.78731,0.1512,86.47,-0.2783,0.0886,0.3669,1589.0682,0.223117,-314.277017,-314.267421,-314.266476,-314.311639,35.638,-2195.323294,-2210.632003,-2224.265891,-2037.064269
gdb_8311,CCCC1CC(C)O1,4.69398,0.9509,0.90191,1.4488,79.31,-0.2395,0.0926,0.3321,1415.2708,0.199312,-350.205688,-350.196351,-350.195407,-350.240319,33.98,-2014.230471,-2027.923973,-2040.372496,-1869.092032
gdb_8312,CCCC1CC(O)C1,6.04163,0.81423,0.78023,1.5432,78.8,-0.2543,0.0806,0.3349,1534.4666,0.19976,-350.20203,-350.192772,-350.191828,-350.236275,34.374,-2011.935044,-2025.678118,-2038.126642,-1866.554386
gdb_8313,CCOC1CC(C)C1,6.02342,0.88505,0.8556,0.9795,80.07,-0.2418,0.0876,0.3293,1463.874,0.199053,-350.198701,-350.189351,-350.188407,-350.233215,34.123,-2009.846066,-2023.53141,-2035.979933,-1864.634208
gdb_8314,CCOC1CC(O)C1,3.74223,1.25674,1.14195,2.4254,72.08,-0.2477,0.079,0.3268,1148.8634,0.176153,-386.12145,-386.112784,-386.11184,-386.154922,32.318,-1825.037135,-1837.373962,-1848.636494,-1692.286351
gdb_8315,CCOC1CN(C1)C,6.23711,0.93558,0.90513,1.4643,77.43,-0.2068,0.0888,0.2956,1386.6187,0.187175,-366.22888,-366.219637,-366.218693,-366.263249,33.048,-1880.179489,-1893.042796,-1904.898323,-1741.254016
gdb_8316,COCC1CC(C)C1,5.9648,0.86989,0.83079,0.8561,80.04,-0.2496,0.0904,0.34,1480.5712,0.199337,-350.190118,-350.180764,-350.17982,-350.224608,33.849,-2004.460156,-2018.14299,-2030.591514,-1859.233238
gdb_8317,COCC1CC(C)O1,5.36917,0.94352,0.93544,1.2168,72.38,-0.2439,0.0799,0.3238,1347.2419,0.17546,-386.116522,-386.107354,-386.10641,-386.151262,32.243,-1821.944771,-1833.966589,-1845.22912,-1689.989669
